txn_id,investor_id,amount,transaction_type,transaction_date,fund_name,trigger,nfo_participation,status
txn_5e7d2c3e,inv_d08e975d,500,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_bbfc6a22,inv_d08e975d,500,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_400d3a14,inv_e5de3dbe,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_4a54c810,inv_e5de3dbe,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_5c2bd103,inv_e5de3dbe,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_781ddeeb,inv_e5de3dbe,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_570c8dda,inv_e5de3dbe,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_1a644e70,inv_0155e62c,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_4fc41758,inv_0155e62c,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_dfdcf6a2,inv_0155e62c,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_c55824c1,inv_0155e62c,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_d8c708e5,inv_f907e5e7,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_3a3e5b5e,inv_e2a98388,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_a03b3843,inv_e2a98388,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_c92f4e35,inv_2e462da2,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_1fd62d17,inv_2e462da2,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_71e490c7,inv_2e462da2,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_c8680a7f,inv_2e462da2,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_a19594c2,inv_2e462da2,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Failed
txn_0f0c0d22,inv_296776bf,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_d548bf9f,inv_2048a676,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Failed
txn_5a7ae04e,inv_2048a676,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_e59f3a04,inv_4bcc228d,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_8e4d485d,inv_4bcc228d,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_05333b5d,inv_4bcc228d,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_2db40ef7,inv_4bcc228d,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_5a5c0244,inv_567a18ab,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Failed
txn_66446ce8,inv_c77fd947,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_929d55a1,inv_c77fd947,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_3058063d,inv_970c6d06,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_d559bbae,inv_970c6d06,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_bf69b3af,inv_970c6d06,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_63264eb1,inv_cbbe05ca,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_1420243b,inv_cbbe05ca,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6d5b5851,inv_3cf3247f,30000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_df23fdd6,inv_3cf3247f,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_0096bfa2,inv_a9d8de5a,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_308c4284,inv_9707a813,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_85e9d46f,inv_9707a813,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_f339b280,inv_9707a813,30000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_578270fb,inv_9707a813,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_83a7146d,inv_6495a8b9,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_d23ce8b4,inv_6495a8b9,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_f0c714da,inv_6495a8b9,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_23e075f3,inv_6495a8b9,30000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_a8824232,inv_1c7103ef,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_e948b158,inv_1c7103ef,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_8bdf1d70,inv_1c7103ef,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_edb301f8,inv_2ec151c3,2000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_e6067f9c,inv_2ec151c3,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_0a95ae52,inv_9dbb67cf,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_24949538,inv_db11baa7,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_58f608f5,inv_db11baa7,2000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_420761b2,inv_db11baa7,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6aff6713,inv_bd9d1458,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_60a860fc,inv_bd9d1458,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_e6088f32,inv_bd9d1458,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_792499c8,inv_bd9d1458,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_59fd5590,inv_19065069,500,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_5ca18b46,inv_19065069,500,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_5964a866,inv_19065069,500,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_a6ce0b08,inv_4f675f66,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_43fcb1cc,inv_3d616f99,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_faf85094,inv_3d616f99,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_7a0d6f6e,inv_7b639830,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_1fa0bb67,inv_7b639830,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_5a9fd92c,inv_7b639830,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_ca8452ce,inv_8c56f42e,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_d929f572,inv_8c56f42e,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_355eb0a4,inv_aafe9f32,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_c39be6da,inv_aafe9f32,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_9e7da6a1,inv_aafe9f32,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_9aa4403f,inv_aafe9f32,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_82e1f39f,inv_b3cd2367,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Failed
txn_2734f7a1,inv_b3cd2367,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_64f5b13b,inv_b3cd2367,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Failed
txn_faa0c496,inv_b3cd2367,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_f78df9e8,inv_eeb600ff,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_4bcf20dd,inv_eeb600ff,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_701c7cfd,inv_eeb600ff,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_894836c5,inv_eeb600ff,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_f707c11e,inv_032a6b65,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_7ef593d9,inv_032a6b65,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_c444dbd9,inv_032a6b65,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_73d3b63f,inv_032a6b65,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_02574352,inv_032a6b65,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_d0c2d15e,inv_43702e9c,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_7d53f44e,inv_43702e9c,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_19c04de8,inv_70082e75,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_1f752368,inv_f43c8baf,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_bf8af5d7,inv_fea776af,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_d1dff36a,inv_fea776af,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_e03fdc2b,inv_fea776af,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_e90c5074,inv_8bfbf206,15000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_12b63cac,inv_f2c7043e,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_811173f3,inv_f2c7043e,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_ac696a40,inv_3f635431,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_b8d82d2c,inv_3f635431,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Failed
txn_90c17a62,inv_3f635431,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_4f6dd665,inv_d75c78a4,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_3d537b3f,inv_57b1e35d,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_c1ff3a38,inv_57b1e35d,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_ac07835d,inv_6ef6793b,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_beae83b2,inv_6ef6793b,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_5e22f191,inv_6ef6793b,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_dba13b4c,inv_6ef6793b,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_c9058f5d,inv_a17cf87a,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Failed
txn_4970134b,inv_a17cf87a,15000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_3dfcefda,inv_6b036a4c,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_003e3d6c,inv_6b036a4c,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_7c6f3f1a,inv_6b036a4c,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_fefa56dc,inv_881a9bd2,15000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_cc85ecd4,inv_881a9bd2,15000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_2e4d69de,inv_881a9bd2,15000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_76539f01,inv_881a9bd2,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_18599124,inv_881a9bd2,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_3f42a842,inv_4d80a7c9,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_e8aed09c,inv_4d80a7c9,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_15396554,inv_4d80a7c9,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_744a5b39,inv_4d80a7c9,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_4d47e3d9,inv_4d80a7c9,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Failed
txn_1a6a033b,inv_2e7f1813,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_a65b5045,inv_406aa778,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_f9c2adfd,inv_406aa778,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_b16e5f74,inv_406aa778,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_03dd8a6d,inv_7330ee00,15000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_5d3ccbcd,inv_7330ee00,15000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_6dc7fcfc,inv_7330ee00,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_5d3551a1,inv_7330ee00,15000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_54d6bf57,inv_e461c69c,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_afdabb0f,inv_e461c69c,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_27df8b1c,inv_e461c69c,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_34366645,inv_e461c69c,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_6a8b8994,inv_36d38775,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_954987b5,inv_36d38775,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_4ef92b0c,inv_36d38775,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_cf2f47d1,inv_36d38775,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_b32bc56e,inv_912a2fd5,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_85275e22,inv_912a2fd5,15000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_9f0863c7,inv_b82fd6c4,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_535b6251,inv_1638a015,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_90002cee,inv_1638a015,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_d26c0177,inv_1638a015,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_d4b563eb,inv_1638a015,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_41a79185,inv_1115a2eb,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_57318875,inv_1115a2eb,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_9fdb41d6,inv_9fc212f6,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Failed
txn_868cfb48,inv_9fc212f6,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_71f8df38,inv_9fc212f6,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_81f9d128,inv_9fc212f6,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_8441e553,inv_9fc212f6,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_e3fc7df0,inv_90b27fd2,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_5324ceac,inv_90b27fd2,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_72e667fe,inv_90b27fd2,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_e20474f6,inv_90b27fd2,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_0d201a82,inv_90b27fd2,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_76b7e9df,inv_d06e1c9b,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_824affbd,inv_d06e1c9b,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_7b644d03,inv_ba3cdae8,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_fc2ac3b5,inv_ba3cdae8,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_e44fab4b,inv_ba3cdae8,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_71ddd45f,inv_ba3cdae8,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_31a514b1,inv_0557421f,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_fdee2579,inv_0557421f,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_71daed6a,inv_0557421f,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_e0b1d08e,inv_0557421f,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_398af941,inv_6b2b7215,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_e5196dcc,inv_cee12d21,500,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_965dd319,inv_cee12d21,500,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_81022e55,inv_cee12d21,500,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_5aa519a3,inv_92d446f6,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_f869d80f,inv_92d446f6,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_c47a8a0f,inv_92d446f6,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_70283239,inv_92d446f6,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_3dae0d1f,inv_92d446f6,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_230227d2,inv_2db4619d,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_768f35d1,inv_2db4619d,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_354ef4a8,inv_2db4619d,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_166ba1d0,inv_eee75fda,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_948d61bd,inv_eee75fda,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_d59fe210,inv_eee75fda,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_fdf98409,inv_eee75fda,15000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_e9f9f400,inv_cfad1a0a,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_7a4d7b31,inv_cfad1a0a,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_7e763630,inv_cfad1a0a,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_0cb7d9ee,inv_cfad1a0a,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_6a3322a8,inv_cfad1a0a,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_fb98a64b,inv_2b8b79b3,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_2d8f496b,inv_2b8b79b3,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_5cc3512b,inv_2b8b79b3,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_285817b6,inv_2b8b79b3,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_f6630a87,inv_a1ad787a,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2bc039f5,inv_a1ad787a,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_2d7fa39b,inv_a1ad787a,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_e8a6f24c,inv_a1ad787a,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_8eb56d61,inv_a1ad787a,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_3711b0ca,inv_ea4d5861,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_d58dbf06,inv_faeaa974,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_b106f8e4,inv_faeaa974,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_c5d33a4b,inv_faeaa974,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_7d13ac19,inv_faeaa974,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_f180128f,inv_efa4b211,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_ebfa3c93,inv_efa4b211,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_29d00d4f,inv_efa4b211,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_967be16e,inv_353ea3ba,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_db591d39,inv_353ea3ba,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_3b2131e3,inv_b71c3490,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_346c4a31,inv_b4f2ad2b,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_5e5d79e1,inv_b4f2ad2b,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_d3f2bd38,inv_b4f2ad2b,1000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_99677514,inv_b4f2ad2b,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_6b3f99e5,inv_dc9103be,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_09ba0b8e,inv_b52f47c0,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_4073d7e1,inv_b52f47c0,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_ad39486c,inv_b52f47c0,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_352c9889,inv_b52f47c0,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_94e80a6f,inv_b52f47c0,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_fd88f736,inv_f7ce5a73,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_0ee951ce,inv_f7ce5a73,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_d2bbfff8,inv_f7ce5a73,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_91020d13,inv_f7ce5a73,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_fa2fa4bf,inv_f7ce5a73,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_9954a3dc,inv_2d2eb087,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_ce1bec6c,inv_2d2eb087,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_03e1c1a7,inv_2d2eb087,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_198cd262,inv_2d2eb087,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_0d2586aa,inv_b17ff94e,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_6975a77a,inv_b17ff94e,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_b5d09975,inv_b17ff94e,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_8258b34a,inv_b17ff94e,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_45257b63,inv_b17ff94e,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_de15d1a9,inv_7b8d8b38,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_57df4666,inv_025d3b05,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_efe7924b,inv_025d3b05,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_65cff5b0,inv_3523ef96,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_bc969765,inv_b63f4e04,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_e2b345f0,inv_b63f4e04,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_f9b583ed,inv_8cef3466,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_a6250cf8,inv_8cef3466,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_30389a5f,inv_8cef3466,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_6865da77,inv_c4c3671f,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_52de5eb6,inv_c4c3671f,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_2d9e0c62,inv_c4c3671f,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_f152f052,inv_c4c3671f,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_df9a5849,inv_9239c0b7,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_9a3af696,inv_9239c0b7,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_735077bb,inv_9239c0b7,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_512a36de,inv_9239c0b7,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_20bc4d26,inv_964e7b61,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_c5c0a807,inv_964e7b61,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_b43967f3,inv_964e7b61,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_cf7113c4,inv_964e7b61,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_37dd0605,inv_14940a0c,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_4331f511,inv_14940a0c,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_97ee03df,inv_14940a0c,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_fb8e659d,inv_14940a0c,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_be7ab334,inv_14940a0c,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Failed
txn_484a8af5,inv_0a2bd5ab,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_80b1ada2,inv_0a2bd5ab,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
